id_patrimostat,region_excel,nom_musee_excel,ville_excel,type_frequentation,annee,total_frequentation
1451201,NORMANDIE,Musée du Château,PONTECOULANT,Totale,2013,4398.0
1458201,NORMANDIE,Château de Saint-Germain de Livet,SAINT-GERMAIN DE LIVET,Totale,2013,17956.0
1465401,NORMANDIE,Musée des Techniques Fromagères,SAINT-PIERRE-SUR-DIVES,Totale,2013,
1469201,NORMANDIE,Musée de la Bataille de Tilly-Sur-Seulles 1944,TILLY-SUR-SEULLES,Totale,2013,1166.0
1471501,NORMANDIE,Musée de Trouville - Villa Montebello,TROUVILLE-SUR-MER,Totale,2013,
1474701,NORMANDIE,Musée et Sites archéologiques de Vieux-la-Romaine,VIEUX,Totale,2013,16721.0
1475401,NORMANDIE,Paléospace,VILLERS-SUR-MER,Totale,2013,36375.0
1476201,NORMANDIE,Musée Municipal,VIRE NORMANDIE,Totale,2013,6921.0
2701601,NORMANDIE,Musée Municipal Nicolas Poussin,LES ANDELYS,Totale,2013,3709.0
2705601,NORMANDIE,Musée Municipal,BERNAY,Totale,2013,15551.0
2716501,NORMANDIE,Musée du Verre et de la Pierre,CONCHES-EN-OUCHE,Totale,2013,5247.0
2718301,NORMANDIE,Musée Artisanal et Industriel d'Instruments à Vent,LA COUTURE-BOUSSEY,Totale,2013,3912.0
2722901,NORMANDIE,Musée de l'Ancien Evêché,EVREUX,Totale,2013,19408.0
2737501,NORMANDIE,Musée Municipal,LOUVIERS,Totale,2013,10403.0
2746701,NORMANDIE,Musée Alfred Canel,PONT-AUDEMER,Totale,2013,6469.0
2768101,NORMANDIE,Musée Alphonse-Georges Poulain,VERNON,Totale,2013,14249.0
5002501,NORMANDIE,Musée Municipal d'Avranches,AVRANCHES,Totale,2013,1722.0
5002901,NORMANDIE,Musée du Poiré,BARENTON,Totale,2013,4019.0
5008201,NORMANDIE,Musée du Vieux Château,BRICQUEBEC-EN-COTENTIN,Totale,2013,
5011001,NORMANDIE,Musée de l'Abbaye,CERISY-LA-FORET,Totale,2013,6019.0
5012901,NORMANDIE,Muséum Emmanuel Liais,CHERBOURG-EN-COTENTIN,Totale,2013,13443.0
5012902,NORMANDIE,Musée Thomas Henry,CHERBOURG-EN-COTENTIN,Totale,2013,
5012903,NORMANDIE,Musée de la Guerre et de la Libération,CHERBOURG-EN-COTENTIN,Totale,2013,9387.0
5014701,NORMANDIE,Musée Quesnel-Morinière,COUTANCES,Totale,2013,5473.0
5017301,NORMANDIE,Musée Municipal,EQUEURDREVILLLE-HAINNEVILLE,Totale,2013,
5021801,NORMANDIE,Musée Richard Anacréon,GRANVILLE,Totale,2013,16409.0
5021802,NORMANDIE,Musée d'Art et d'Histoire de Granville,GRANVILLE,Totale,2013,12631.0
5021803,NORMANDIE,Musée Christian Dior,GRANVILLE,Totale,2013,48238.0
5050201,NORMANDIE,Musée des Beaux-Arts,SAINT-LO,Totale,2013,9077.0
5050203,NORMANDIE,"Musée du Bocage Normand, ferme du bois Jugan",SAINT-LO,Totale,2013,3996.0
5052301,NORMANDIE,Ferme-Musée du Cotentin,SAINTE-MERE-EGLISE,Totale,2013,
5052501,NORMANDIE,Musée du Granit,SAINT-MICHEL-DE-MONTJOIE,Totale,2013,1286.0
5055101,NORMANDIE,Musée Barbey d'Aurevilly,SAINT-SAUVEUR-LE-VICOMTE,Totale,2013,907.0
5056201,NORMANDIE,Musée Maritime de l'Ile de Tatihou,SAINT-VAAST-LA-HOUGUE,Totale,2013,63977.0
5060101,NORMANDIE,Musée du Château,TORIGNI-SUR-VIRE,Totale,2013,
5061501,NORMANDIE,Musée Régional du Cidre et du Calvados,VALOGNES,Totale,2013,5554.0
5063901,NORMANDIE,Musée de la Poeslerie,VILLEDIEU-LES-POELES-ROUFFIGNY,Totale,2013,5931.0
6100101,NORMANDIE,Musée des Beaux-Arts et de la Dentelle,ALENCON,Totale,2013,14039.0
6116801,NORMANDIE,Musée Municipal - Musée du Jouet,LA FERTE-MACE,Totale,2013,233.0
6116901,NORMANDIE,Musée du Château de Flers,FLERS,Totale,2013,
6121401,NORMANDIE,Musée Municipal d'Archéologie,L'AIGLE,Totale,2013,924.0
6129301,NORMANDIE,Musée du Percheron,MORTAGNE-AU-PERCHE,Totale,2013,
6137901,NORMANDIE,Musée Départemental des Arts et Traditions Populaires du Perche,SAINT-CYR LA ROSIERE,Totale,2013,22000.0
6146401,NORMANDIE,Musée Départemental d'Art Sacré,SEES,Totale,2013,739.0
7605701,NORMANDIE,Musée Municipal,BARENTIN,Totale,2013,
7615701,NORMANDIE,Pavillon Flaubert,CANTELEU,Totale,2013,732.0
7616401,NORMANDIE,Musée de la Marine de Seine,CAUDEBEC-EN-CAUX,Totale,2013,
7616402,NORMANDIE,Maison des Templiers,CAUDEBEC-EN-CAUX,Totale,2013,
7621701,NORMANDIE,Château-Musée de Dieppe,DIEPPE,Totale,2013,32654.0
7623101,NORMANDIE,Musée d'Elbeuf,ELBEUF,Totale,2013,32541.0
7625501,NORMANDIE,Musée Louis-Philippe du Château d'Eu,EU,Totale,2013,18405.0
7625901,NORMANDIE,"Musée des Pêcheries, Cité des Terre-Neuvas",FECAMP,Totale,2013,4041.0
7625902,NORMANDIE,Musée des Arts & de l'Enfance,FECAMP,Totale,2013,
7634101,NORMANDIE,Musée du Prieuré,HARFLEUR,Totale,2013,4223.0
7635101,NORMANDIE,Musée d'Art Moderne André Malraux - MuMa,LE HAVRE,Totale,2013,107479.0
7635102,NORMANDIE,Abbaye de Graville - Musée du Prieuré de Graville,LE HAVRE,Totale,2013,6024.0
7635103,NORMANDIE,Musée de l'Hôtel Dubocage de Bléville,LE HAVRE,Totale,2013,8080.0
7635104,NORMANDIE,Muséum d'Histoire Naturelle,LE HAVRE,Totale,2013,41945.0
7635105,NORMANDIE,La Maison de l'Armateur,LE HAVRE,Totale,2013,13020.0
7638401,NORMANDIE,"Juliobona, Musée Gallo-Romain de Lillebonne",LILLEBONNE,Totale,2013,2268.0
7641201,NORMANDIE,Musée des Traditions et Arts Normands,MARTAINVILLE-EPREVILLE,Totale,2013,26673.0
7645201,NORMANDIE,Musée des Sapeurs-Pompiers de France,MONTVILLE,Totale,2013,10564.0
7646201,NORMANDIE,Musée Mathon-Durand,NEUFCHATEL-EN-BRAY,Totale,2013,2825.0
7647301,NORMANDIE,Ecomusée de la Basse-Seine,NOTRE-DAME-DE-BLIQUETUIT,Totale,2013,24292.0
7647401,NORMANDIE,Musée Industriel de la Corderie Vallois,NOTRE-DAME-DE-BONDEVILLE,Totale,2013,9879.0
7649701,NORMANDIE,Musée Départemental Pierre Corneille,LE PETIT-COURONNE,Totale,2013,3979.0
7654002,NORMANDIE,MUNAE - Musée National de l'Education,ROUEN,Totale,2013,9295.0
7654003,NORMANDIE,Musée Flaubert et d'Histoire de la Médecine,ROUEN,Totale,2013,7373.0
7654004,NORMANDIE,Musée des Antiquités de la Seine-Maritime,ROUEN,Totale,2013,26379.0
7654005,NORMANDIE,Musée des Beaux-Arts,ROUEN,Totale,2013,251180.0
7654006,NORMANDIE,Musée Le Secq des Tournelles,ROUEN,Totale,2013,12217.0
7654007,NORMANDIE,Muséum d'Histoire Naturelle,ROUEN,Totale,2013,28603.0
7654009,NORMANDIE,Musée-Maison Natale Pierre Corneille,ROUEN,Totale,2013,5717.0
7654010,NORMANDIE,Musée de la Céramique,ROUEN,Totale,2013,7780.0
7662401,NORMANDIE,Association de l'Horlogerie Aliermontaise,SAINT-NICOLAS-D'ALIERMONT,Totale,2013,7463.0
7674201,NORMANDIE,Musée Victor Hugo,VILLEQUIER,Totale,2013,12702.0
7675801,NORMANDIE,Musée Municipal des Ivoires,YVETOT,Totale,2013,1260.0
1601501,NOUVELLE-AQUITAINE,Musée des Beaux-Arts,ANGOULEME,Totale,2013,38153.0
1601502,NOUVELLE-AQUITAINE,Atelier - Musée du Papier,ANGOULEME,Totale,2013,20165.0
1601503,NOUVELLE-AQUITAINE,Musée Archéologique et Historique,ANGOULEME,Totale,2013,
1601504,NOUVELLE-AQUITAINE,Cité International de la Bande Dessinée et de l'Image - Musée de la Bande Dessinée,ANGOULEME,Totale,2013,59030.0
1610201,NOUVELLE-AQUITAINE,Musée Municipal de Cognac,COGNAC,Totale,2013,10611.0
1610202,NOUVELLE-AQUITAINE,Musée des Arts du Cognac,COGNAC,Totale,2013,11166.0
1700401,NOUVELLE-AQUITAINE,Musée Napoléonien et Africain,ILE D'AIX,Totale,2013,21875.0
1715301,NOUVELLE-AQUITAINE,Musée de la Mytiliculture,ESNANDES,Totale,2013,2986.0
1716801,NOUVELLE-AQUITAINE,Musée Régional de Fouras,FOURAS,Totale,2013,7329.0
1721801,NOUVELLE-AQUITAINE,Musée Cappon,MARANS,Totale,2013,18.0
1729902,NOUVELLE-AQUITAINE,Musée de la Maison de Pierre Loti,ROCHEFORT,Totale,2013,
1729903,NOUVELLE-AQUITAINE,Hôtel Hèbre de Saint-Clément - Musée d'Art et d'Histoire,ROCHEFORT,Totale,2013,19175.0
1729904,NOUVELLE-AQUITAINE,Musée National de la Marine,ROCHEFORT,Totale,2013,37880.0
1730002,NOUVELLE-AQUITAINE,Musée du Nouveau Monde,LA ROCHELLE,Totale,2013,15418.0
1730003,NOUVELLE-AQUITAINE,Musée des Beaux-Arts,LA ROCHELLE,Totale,2013,14576.0
1730004,NOUVELLE-AQUITAINE,Musée d'Orbigny-Bernon,LA ROCHELLE,Totale,2013,
1730005,NOUVELLE-AQUITAINE,Musée Protestant,LA ROCHELLE,Totale,2013,1922.0
1730006,NOUVELLE-AQUITAINE,Muséum d'Histoire Naturelle,LA ROCHELLE,Totale,2013,38840.0
1734701,NOUVELLE-AQUITAINE,Musée Municipal des Cordeliers,SAINT-JEAN-D'ANGELY,Totale,2013,5289.0
1736901,NOUVELLE-AQUITAINE,Musée Ernest Cognacq,SAINT-MARTIN-DE-RE,Totale,2013,12887.0
1738501,NOUVELLE-AQUITAINE,Musée de l'Ile d'Oléron,ST-PIERRE D'OLERON,Totale,2013,12792.0
1741501,NOUVELLE-AQUITAINE,Musée de l'Echevinage,SAINTES,Totale,2013,6774.0
1741502,NOUVELLE-AQUITAINE,Musée du Présidial,SAINTES,Totale,2013,
1741503,NOUVELLE-AQUITAINE,Musée Archéologique,SAINTES,Totale,2013,41081.0
1741504,NOUVELLE-AQUITAINE,Musée Dupuy-Mestreau,SAINTES,Totale,2013,3117.0
1903101,NOUVELLE-AQUITAINE,Musée Labenche d'Art et d'Histoire,BRIVE-LA-GAILLARDE,Totale,2013,37144.0
1925101,NOUVELLE-AQUITAINE,Musée du Président Jacques Chirac,SARRAN,Totale,2013,32022.0
1927201,NOUVELLE-AQUITAINE,Musée du Cloître de Tulle André Mazeyrie,TULLE,Totale,2013,18705.0
1927202,NOUVELLE-AQUITAINE,Musée de la Mémoire et des Industries Tullistes,TULLE,Totale,2013,3787.0
1927501,NOUVELLE-AQUITAINE,Musée du Pays d'Ussel,USSEL,Totale,2013,2636.0
2300801,NOUVELLE-AQUITAINE,Musée Départemental de la Tapisserie,AUBUSSON,Totale,2013,19214.0
2309601,NOUVELLE-AQUITAINE,Musée d'Art et d'Archéologie,GUERET,Totale,2013,11370.0
2403701,NOUVELLE-AQUITAINE,Musée d'Anthropologie du Tabac d'Intérêt National,BERGERAC,Totale,2013,5812.0
2405501,NOUVELLE-AQUITAINE,Château de Bourdeilles,BOURDEILLES,Totale,2013,27661.0
2406401,NOUVELLE-AQUITAINE,Musée Fernand Desmoulin,BRANTOME,Totale,2013,22340.0
2415201,NOUVELLE-AQUITAINE,Musée Paul Reclus,DOMME,Totale,2013,13710.0
2417204,NOUVELLE-AQUITAINE,Musée National de la Préhistoire,LES EYZIES-DE-TAYAC,Totale,2013,78660.0
2429101,NOUVELLE-AQUITAINE,Musée Eugène Le Roy et des Vieux Métiers,MONTIGNAC,Totale,2013,
2429901,NOUVELLE-AQUITAINE,Musée des Arts et Traditions Populaires du Périgord,MUSSIDAN,Totale,2013,2390.0
2431101,NOUVELLE-AQUITAINE,Musée Départemental de la Poupée et du Jouet,NONTRON,Totale,2013,
2432201,NOUVELLE-AQUITAINE,Musée d'Art et d'Archéologie du Périgord (MAAP),PERIGUEUX,Totale,2013,26442.0
2432202,NOUVELLE-AQUITAINE,Musée Militaire - Souvenir du Périgord,PERIGUEUX,Totale,2013,2898.0
2432203,NOUVELLE-AQUITAINE,Musée Gallo-Romain de Vesunna,PERIGUEUX,Totale,2013,35308.0
2437901,NOUVELLE-AQUITAINE,Musée du Site Médiéval,SAINT-AVIT-SENIEUR,Totale,2013,
2452001,NOUVELLE-AQUITAINE,Musée-Aquarium,CREYSSE,Totale,2013,
2452002,NOUVELLE-AQUITAINE,Musée de Sarlat et du Périgord Noir,SARLAT-LA-CANEDA,Totale,2013,
2458401,NOUVELLE-AQUITAINE,Musée d'Art et Traditions Populaires,VILLEFRANCHE-DE-LONCHAT,Totale,2013,
3305701,NOUVELLE-AQUITAINE,Musée Municipal de Blasimon,BLASIMON,Totale,2013,
3305801,NOUVELLE-AQUITAINE,Musée d'Art et d'Histoire du Pays Blayais,BLAYE,Totale,2013,
3306301,NOUVELLE-AQUITAINE,CAPC Musée d'Art Contemporain de Bordeaux,BORDEAUX,Totale,2013,139311.0
3306303,NOUVELLE-AQUITAINE,Musée des Beaux-Arts,BORDEAUX,Totale,2013,60666.0
3306304,NOUVELLE-AQUITAINE,Musée d'Aquitaine,BORDEAUX,Totale,2013,147059.0
3306310,NOUVELLE-AQUITAINE,Musée Goupil,BORDEAUX,Totale,2013,
3306305,NOUVELLE-AQUITAINE,Muséum d'Histoire Naturelle de Bordeaux,BORDEAUX,Totale,2013,24774.0
3306306,NOUVELLE-AQUITAINE,Musée des Arts Décoratifs et du Design,BORDEAUX,Totale,2013,43089.0
3306309,NOUVELLE-AQUITAINE,Centre National Jean Moulin,BORDEAUX,Totale,2013,28971.0
3306701,NOUVELLE-AQUITAINE,Musée de la Voiture à Cheval. Au temps des calèches,BOURG-SUR-GIRONDE,Totale,2013,2649.0
3324301,NOUVELLE-AQUITAINE,Musée des Beaux-Arts et d'Archéologie,LIBOURNE,Totale,2013,15089.0
3324302,NOUVELLE-AQUITAINE,Musée Historique ou du Vieux Libourne (Robin),LIBOURNE,Totale,2013,
3335201,NOUVELLE-AQUITAINE,Musée Municipal,LA REOLE,Totale,2013,
3339401,NOUVELLE-AQUITAINE,Musée d'Histoire et d'Archéologique,SAINT-EMILION,Totale,2013,
3354701,NOUVELLE-AQUITAINE,Musée Municipal,VILLANDRAUT,Totale,2013,
4004601,NOUVELLE-AQUITAINE,Musée Historique de l'Hydravion,BISCARROSSE,Totale,2013,15023.0
4008801,NOUVELLE-AQUITAINE,Musée de Borda,DAX,Totale,2013,
4012001,NOUVELLE-AQUITAINE,Musée Départemental d'Histoire et d'Archéologie,HASTINGUES,Totale,2013,10339.0
4016701,NOUVELLE-AQUITAINE,Atelier-Musée  (Ecomusée de la Grande Landes),LUXEY,Totale,2013,
4019201,NOUVELLE-AQUITAINE,Musée Despiau-Wlérick,MONT-DE-MARSAN,Totale,2013,27557.0
4019401,NOUVELLE-AQUITAINE,Musée de la Chalosse,MONTFORT-EN-CHALOSSE,Totale,2013,8141.0
4024601,NOUVELLE-AQUITAINE,Ecomusée de la Grande Lande,SABRES,Totale,2013,70938.0
4028201,NOUVELLE-AQUITAINE,Musée Municipal,SAINT-SEVER,Totale,2013,837.0
4028601,NOUVELLE-AQUITAINE,Musée Départemental de la Faïence et des Arts de la table,SAMADET,Totale,2013,5321.0
4028701,NOUVELLE-AQUITAINE,Musée Municipal du Lac,SANGUINET,Totale,2013,1611.0
4700101,NOUVELLE-AQUITAINE,Musée des Beaux-Arts,AGEN,Totale,2013,24064.0
4715701,NOUVELLE-AQUITAINE,Musée Municipal Albert Marzelles,MARMANDE,Totale,2013,4933.0
4716701,NOUVELLE-AQUITAINE,Musée du Liège et du Bouchon,MEZIN,Totale,2013,4858.0
4719501,NOUVELLE-AQUITAINE,Musée du Château Henri IV,NERAC,Totale,2013,25822.0
4729201,NOUVELLE-AQUITAINE,Musée de Préhistoire Mésolithique Laurent Coulonges,SAUVETERRE-LA-LEMANCE,Totale,2013,3499.0
4732301,NOUVELLE-AQUITAINE,Musée Municipal (Moulin de Gajac),VILLENEUVE-SUR-LOT,Totale,2013,5344.0
6406201,NOUVELLE-AQUITAINE,Musée Municipal,ARUDY,Totale,2013,
6410201,NOUVELLE-AQUITAINE,Musée Basque et de l'Histoire de Bayonne,BAYONNE,Totale,2013,38080.0
6410202,NOUVELLE-AQUITAINE,Musée Bonnat-Helleu - Musée des Beaux-Arts de Bayonne,BAYONNE,Totale,2013,
6410203,NOUVELLE-AQUITAINE,Muséum d'Histoire Naturelle,BAYONNE,Totale,2013,21372.0
6416001,NOUVELLE-AQUITAINE,Musée Edmond Rostand,CAMBO-LES-BAINS,Totale,2013,83386.0
6424901,NOUVELLE-AQUITAINE,Musée Municipal de Guéthary,GUETHARY,Totale,2013,2053.0
6444501,NOUVELLE-AQUITAINE,Musée Municipal des Beaux-Arts,PAU,Totale,2013,17426.0
6444502,NOUVELLE-AQUITAINE,Musée Bernadotte,PAU,Totale,2013,4550.0
6444503,NOUVELLE-AQUITAINE,Musée National du Château,PAU,Totale,2013,90568.0
6444504,NOUVELLE-AQUITAINE,Musée Béarnais,PAU,Totale,2013,
7904201,NOUVELLE-AQUITAINE,Musée des Tumulus de Bougon,BOUGON,Totale,2013,17387.0
7904901,NOUVELLE-AQUITAINE,Musée de Bressuire,BRESSUIRE,Totale,2013,1233.0
7919102,NOUVELLE-AQUITAINE,Musée d'Histoire Naturelle,NIORT,Totale,2013,
7919103,NOUVELLE-AQUITAINE,Musée ethnographique et archéologique du Donjon,NIORT,Totale,2013,17170.0
7919104,NOUVELLE-AQUITAINE,Musée Bernard d’Agesci,NIORT,Totale,2013,11380.0
7920201,NOUVELLE-AQUITAINE,Musée d'Art et d'Histoire Georges Turpin,PARTHENAY,Totale,2013,8849.0
7932901,NOUVELLE-AQUITAINE,Musée Henri Barré,THOUARS,Totale,2013,2452.0
8606602,NOUVELLE-AQUITAINE,Musée Municipal de l'Hôtel de Sully,CHATELLERAULT,Totale,2013,
8606603,NOUVELLE-AQUITAINE,"Musée de la Moto, de l'Automobile et du Vélo",CHATELLERAULT,Totale,2013,13207.0
8607001,NOUVELLE-AQUITAINE,Musée des Traditions Populaires et d'Archéologie,CHAUVIGNY,Totale,2013,8564.0
8607801,NOUVELLE-AQUITAINE,Musée Municipal de Civray,CIVRAY,Totale,2013,
8613701,NOUVELLE-AQUITAINE,Musée Charbonneau-Lassay,LOUDUN,Totale,2013,911.0
8614001,NOUVELLE-AQUITAINE,Musée de Préhistoire Raymond Touchard,LUSSAC-LES-CHATEAUX,Totale,2013,4673.0
8616502,NOUVELLE-AQUITAINE,Musée Municipal de la Maison-Dieu,MONTMORILLON,Totale,2013,6892.0
8619401,NOUVELLE-AQUITAINE,Musée Rupert de Chièvres,POITIERS,Totale,2013,
8619402,NOUVELLE-AQUITAINE,Musée Sainte-Croix,POITIERS,Totale,2013,25729.0
8619403,NOUVELLE-AQUITAINE,Musée de l'hypogée des Dunes,POITIERS,Totale,2013,
8619404,NOUVELLE-AQUITAINE,Musée du baptistère Saint-Jean,POITIERS,Totale,2013,12710.0
8619406,NOUVELLE-AQUITAINE,Collection d'Histoire Naturelle,POITIERS,Totale,2013,45040.0
8704101,NOUVELLE-AQUITAINE,Musée René Baubérot,CHATEAUPONSAC,Totale,2013,2889.0
8708501,NOUVELLE-AQUITAINE,Musée Municipal des Beaux-Arts de Limoges - Palais de l'Evêché,LIMOGES,Totale,2013,53134.0
8708502,NOUVELLE-AQUITAINE,Musée National Adrien Dubouché,LIMOGES,Totale,2013,30799.0
8712601,NOUVELLE-AQUITAINE,Musée Départemental d'Art Contemporain,ROCHECHOUART,Totale,2013,
0912201,OCCITANIE,Musée Départemental de l'Ariège,FOIX,Totale,2013,85321.0
0916001,OCCITANIE,Musée du Textile et du Peigne en Corne,LAVELANET,Totale,2013,1903.0
0918101,OCCITANIE,Musée de la Préhistoire,LE MAS D'AZIL,Totale,2013,14425.0
0920701,OCCITANIE,Musée de la Forge,MONTGAILHARD,Totale,2013,31848.0
0921101,OCCITANIE,Musée d'Archéologie,MONTSEGUR,Totale,2013,17599.0
0926801,OCCITANIE,Musée du Palais des Evêques,SAINT-LIZIER,Totale,2013,11281.0
1104901,OCCITANIE,"Musée Municipal ""Eburomagus Musée Archéologique""",BRAM,Totale,2013,3113.0
1106901,OCCITANIE,Musée des Beaux-Arts,CARCASSONNE,Totale,2013,49366.0
1107601,OCCITANIE,Musée Archéologique du Lauragais,CASTELNAUDARY,Totale,2013,1696.0
1119401,OCCITANIE,Musée Municipal,LASTOURS,Totale,2013,
1120601,OCCITANIE,Musée Petiet,LIMOUX,Totale,2013,2796.0
1126201,OCCITANIE,Musée d'Art et d'Histoire (Ensemble Monumental),NARBONNE,Totale,2013,597471.0
1126202,OCCITANIE,Musée Archéologique (Ensemble Monumental,NARBONNE,Totale,2013,
1136901,OCCITANIE,Musée Archéologique,SALLELES D'AUDE,Totale,2013,7976.0
1137901,OCCITANIE,Musée des Corbières,SIGEAN,Totale,2013,932.0
1208901,OCCITANIE,Musée Régional de Géologie Pierre Vetter,DECAZEVILLE,Totale,2013,4665.0
1209601,OCCITANIE,"Musée des Mœurs et Coutumes, Musée du Rouergue",ESPALION,Totale,2013,1964.0
1209602,OCCITANIE,Musée Joseph Vaylet,ESPALION,Totale,2013,4022.0
1214501,OCCITANIE,Musée Municipal de Millau,MILLAU,Totale,2013,19962.0
1220201,OCCITANIE,Musée Fenaille,RODEZ,Totale,2013,18342.0
1220202,OCCITANIE,Musée des Beaux-Arts Denys Puech,RODEZ,Totale,2013,10427.0
1220204,OCCITANIE,Musée Soulages,RODEZ,Totale,2013,
1220301,OCCITANIE,Musée Municipal d'archéologie,ROQUEFORT-SUR-SOULZON,Totale,2013,
1225401,OCCITANIE,Musée des Arts et Métiers Traditionnels,SALLES-LA-SOURCE,Totale,2013,7097.0
1225501,OCCITANIE,Musée du Charroi Rural et de l'Artisanat Traditionnel,SALMIECH,Totale,2013,870.0
1230001,OCCITANIE,Musée Municipal Urbain Cabrol,VILLEFRANCHE-DE-ROUERGUE,Totale,2013,4168.0
3000701,OCCITANIE,Musée-Bibliothèque Pierre-André Benoît,ALES,Totale,2013,22626.0
3000702,OCCITANIE,Musée du Colombier,ALES,Totale,2013,11858.0
3002801,OCCITANIE,Musée Albert André,BAGNOLS-SUR-CEZE,Totale,2013,4834.0
3002802,OCCITANIE,Musée Léon Alègre,BAGNOLS-SUR-CEZE,Totale,2013,1702.0
3003201,OCCITANIE,Musée Municipal de la Vignasse,BEAUCAIRE,Totale,2013,4271.0
3018901,OCCITANIE,Musée d'Histoire Naturelle et de Préhistoire,NIMES,Totale,2013,53809.0
3018903,OCCITANIE,Musée Archéologique,NIMES,Totale,2013,59567.0
3018904,OCCITANIE,Musée du Vieux Nîmes,NIMES,Totale,2013,19604.0
3018907,OCCITANIE,Musée des Cultures Taurines,NIMES,Totale,2013,12448.0
3018905,OCCITANIE,Musée des Beaux-Arts,NIMES,Totale,2013,16150.0
3018906,OCCITANIE,Carré d'Art Musée d'Art Contemporain de Nîmes,NIMES,Totale,2013,41223.0
3020201,OCCITANIE,Musée Paul Raymond,PONT-SAINT-ESPRIT,Totale,2013,1680.0
3020202,OCCITANIE,Musée Départemental d'Art Sacré du Gard,PONT-SAINT-ESPRIT,Totale,2013,9193.0
3025801,OCCITANIE,Musée de la Maison Romane,SAINT-GILLES-DU-GARD,Totale,2013,2695.0
3026901,OCCITANIE,Musée des Vallées Cévenoles,SAINT-JEAN DU GARD,Totale,2013,14791.0
3033401,OCCITANIE,Musée Municipal Georges Borias,UZES ,Totale,2013,3187.0
3035001,OCCITANIE,Musée Cévenol,LE VIGAN,Totale,2013,4622.0
3035101,OCCITANIE,Musée Pierre de Luxembourg,VILLENEUVE-LES-AVIGNON,Totale,2013,5222.0
3102801,OCCITANIE,Musée-Forum de l'Aurignacien,AURIGNAC,Totale,2013,
3104201,OCCITANIE,Musée du Pays de Luchon,BAGNERES-DE-LUCHON,Totale,2013,2188.0
3132401,OCCITANIE,Musée Municipal,MARTRES-TOLOSANE,Totale,2013,6773.0
3147201,OCCITANIE,Musée Archéologique Départemental,SAINT-BERTRAND-DE-COMMINGES,Totale,2013,58393.0
3155501,OCCITANIE,"Les Abattoirs, Musée d'Art Moderne et Contemporain",TOULOUSE,Totale,2013,119736.0
3155502,OCCITANIE,Musée Saint-Raymond,TOULOUSE,Totale,2013,51943.0
3155503,OCCITANIE,Musée Paul Dupuy,TOULOUSE,Totale,2013,13470.0
3155504,OCCITANIE,Musée des Augustins,TOULOUSE,Totale,2013,122116.0
3155505,OCCITANIE,Musée Georges Labit,TOULOUSE,Totale,2013,17798.0
3155506,OCCITANIE,Musée du Vieux Toulouse,TOULOUSE,Totale,2013,7281.0
3155507,OCCITANIE,Musée des Transports et des Communications,TOULOUSE,Totale,2013,752.0
3155509,OCCITANIE,Muséum d'Histoire Naturelle,TOULOUSE,Totale,2013,243432.0
3156501,OCCITANIE,Musée Municipal d'Art et d'Histoire,SAINT-GAUDENS,Totale,2013,3691.0
3201301,OCCITANIE,Musée des Jacobins,AUCH,Totale,2013,16233.0
3210701,OCCITANIE,Musée de l'Armagnac,CONDOM,Totale,2013,2890.0
3211901,OCCITANIE,Musée Archéologique,EAUZE,Totale,2013,6182.0
3216001,OCCITANIE,Musée Campanaire,L'ISLE JOURDAIN,Totale,2013,6420.0
3220801,OCCITANIE,Musée d'Archéologie,LECTOURE,Totale,2013,2690.0
3223301,OCCITANIE,Musée Joseph Abeilhe,MARCIAC,Totale,2013,165.0
3225601,OCCITANIE,Musée des Beaux-Arts et des Arts Décoratifs,MIRANDE,Totale,2013,859.0
3400301,OCCITANIE,Musée Agathois,AGDE,Totale,2013,3847.0
3400302,OCCITANIE,Musée de l'Ephèbe,LE CAP D'AGDE,Totale,2013,15959.0
3403201,OCCITANIE,Musée des Beaux-Arts de Béziers,BEZIERS,Totale,2013,19710.0
3403202,OCCITANIE,Musée du Biterrois,BEZIERS,Totale,2013,13829.0
3403203,OCCITANIE,Muséum d'Histoire Naturelle,BEZIERS,Totale,2013,
3403901,OCCITANIE,Musée de l'Etang de Thau,BOUZIGUES,Totale,2013,16393.0
3410801,OCCITANIE,Musée Municipal,FRONTIGNAN-LA-PEYRADE,Totale,2013,
3411901,OCCITANIE,Musée de la Cloche et de la Sonnaille,HEREPIAN,Totale,2013,
3412901,OCCITANIE,Site Archéologique Lattara - Musée Henri Prades de Montpellier Agglomération,LATTES,Totale,2013,26550.0
3414201,OCCITANIE,Musée Fleury,LODEVE,Totale,2013,29661.0
3415301,OCCITANIE,Maison des Consuls - Musée d’Arts et d’Archéologie en Grand Pic Saint-Loup,LES MATELLES,Totale,2013,
3415801,OCCITANIE,Musée Archéologique,MINERVE,Totale,2013,4118.0
3417202,OCCITANIE,Musée Languedocien,MONTPELLIER,Totale,2013,
3417203,OCCITANIE,Musée Fabre,MONTPELLIER,Totale,2013,282069.0
3417910,OCCITANIE,Musée de l'Hôtel d'Espeyran,MONTPELLIER,Totale,2013,0.0
3417206,OCCITANIE,Agropolis-Muséum,MONTPELLIER,Totale,2013,
3417209,OCCITANIE,Musée du Vieux Montpellier,MONTPELLIER,Totale,2013,4226.0
3417901,OCCITANIE,Musée Municipal,MURVIEL-LES-MONTPELLIER,Totale,2013,555.0
3419901,OCCITANIE,Musée de Vulliod Saint-Germain,PEZENAS,Totale,2013,8715.0
